id,categoria,corso,id_sezione,risorsa,keywords
460,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1486,Broken stick problem,"data ,engineering ,inference ,models"
461,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1486,Pedestrian crossing problem,"data ,engineering ,inference ,models"
462,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1486,Random incidence: A major source of selection bias,"data ,engineering ,inference ,models ,selection"
463,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1486,Random incidence and more,"data ,engineering ,inference ,models"
464,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1487,Spatial models,"data ,engineering ,inference ,models ,spatial models"
465,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1488,"Markov processes and their application to queueing, part 1","data ,engineering ,inference ,markov ,markov processes ,models ,queueing"
466,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1488,"Markov processes and their application to queueing, part 2","data ,engineering ,inference ,markov ,markov processes ,models ,queueing"
467,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1489,"Queueing and transitions: Sampling from distributions, Gauss","data ,distributions ,engineering ,gauss ,inference ,models ,queueing ,sampling"
468,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1489,Derived distributions to statistics,"data ,distributions ,engineering ,inference ,models ,statistics"
469,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1489,The Queue Inference Engine and the psychology of queueing,"data ,engineering ,inference ,models ,psychology ,queueing"
470,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1489,Beyond the physics of queueing,"data ,engineering ,inference ,models ,physics ,queueing"
471,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1490,The Weibull distribution and parameter estimation,"data ,distribution ,engineering ,estimation ,inference ,models ,parameter ,parameter estimation ,weibull ,weibull distribution"
472,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1491,Hypothesis testing,"data ,engineering ,hypothesis testing ,inference ,models"
473,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1492,Descriptive statistics and statistical graphics,"data ,descriptive statistics ,engineering ,inference ,models ,statistical ,statistics"
474,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1493,Regression,"data ,engineering ,inference ,models ,regression"
475,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1494,"Analysis of variance, with discussion of Bayesian and frequentist statistics","analysis ,analysis of variance ,bayesian ,data ,engineering ,inference ,models ,statistics ,variance"
476,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1495,Multiple regression,"data ,engineering ,inference ,models ,multiple regression ,regression"
477,Probability and Statistics,"Models, Data and Inference for Socio-Technical Systems",1496,Design of computer experiments,"data ,design of experiments ,engineering ,inference ,models"
478,Probability and Statistics,Quantitative Research in Political Science and Public Policy,1498,Introduction,"policy ,quantitative ,research"
479,Probability and Statistics,Quantitative Research in Political Science and Public Policy,1499,Math Review,"policy ,quantitative ,research"
480,Probability and Statistics,Quantitative Research in Political Science and Public Policy,1500,Random Variables,"policy ,quantitative ,random variables ,research ,variables"
481,Probability and Statistics,Quantitative Research in Political Science and Public Policy,1501,Statistical Modelling,"modelling ,policy ,quantitative ,research ,statistical"
482,Probability and Statistics,Control of Manufacturing Processes (SMA 6303),1503,Introduction Ã¢ÂÂ processes and variation framework,"control ,engineering ,mechanical"
483,Probability and Statistics,Control of Manufacturing Processes (SMA 6303),1504,"Probability models, parameter estimation, and sampling","control ,engineering ,estimation ,kurtosis ,mechanical ,models ,parameter ,parameter estimation ,probability ,probability models ,sampling"
484,Probability and Statistics,Control of Manufacturing Processes (SMA 6303),1505,Nested variance components,"control ,engineering ,mechanical ,variance"
485,Probability and Statistics,Control of Manufacturing Processes (SMA 6303),1506,Case study 1: tungsten CVD DOE/RSM,"control ,engineering ,mechanical"
486,Probability and Statistics,Quantitative Research Methods: Multivariate,1508,Introduction,"multivariate ,quantitative ,research"
487,Probability and Statistics,Quantitative Research Methods: Multivariate,1509,Matrix Algebra,"matrix algebra ,multivariate ,quantitative ,research"
488,Probability and Statistics,Quantitative Research Methods: Multivariate,1510,Regression Model,"model ,multivariate ,quantitative ,regression ,research"
489,Probability and Statistics,Quantitative Research Methods: Multivariate,1511,Nonlinear Models,"models ,multivariate ,nonlinear ,nonlinear models ,quantitative ,research"
490,Probability and Statistics,Quantitative Research Methods: Multivariate,1512,Sensitivity and Weights,"multivariate ,quantitative ,research"
491,Probability and Statistics,Quantitative Research Methods: Multivariate,1513,Panel Models,"models ,multivariate ,quantitative ,research"
492,Probability and Statistics,Quantitative Research Methods: Multivariate,1514,Systems of Equations,"multivariate ,quantitative ,research"
493,Probability and Statistics,Analytics of Finance,1524,Arbitrage-free pricing models,"finance ,management ,models ,pricing"
494,Probability and Statistics,Analytics of Finance,1525,Stochastic calculus and option pricing Code: Quadratic variation simulation,"calculus ,finance ,management ,pricing ,simulation ,stochastic ,stochastic calculus"
495,Probability and Statistics,Analytics of Finance,1526,"Simulation methods Code: Black-Scholes model Monte Carlo illustration Code: Black-Scholes with a jump Monte Carlo (PS1, Q2) Code: Monte Carlo with control variates, stochastic volatility model","black-scholes model ,control ,finance ,management ,model ,simulation ,stochastic"
496,Probability and Statistics,Analytics of Finance,1527,Dynamic portfolio choice I: Static approach to dynamic portfolio choice,"finance ,management"
497,Probability and Statistics,Analytics of Finance,1527,Dynamic portfolio choice II: Dynamic programming,"dynamic programming ,finance ,management ,programming"
498,Probability and Statistics,Analytics of Finance,1527,Dynamic portfolio choice III: Numerical approximations in dynamic programming Code: Numerical DP solution,"dynamic programming ,finance ,management ,programming"
499,Probability and Statistics,Analytics of Finance,1528,Parameter estimation,"estimation ,finance ,management ,parameter ,parameter estimation"
500,Probability and Statistics,Analytics of Finance,1529,Standard errors and tests,"errors ,finance ,management ,standard errors"
501,Probability and Statistics,Analytics of Finance,1530,Small-sample inference and bootstrap,"bootstrap ,finance ,inference ,management ,sample"
502,Probability and Statistics,Analytics of Finance,1531,Volatility models,"finance ,management ,models"
503,Probability and Statistics,Analytics of Finance,1532,Review: Arbitrage-free pricing and stochastic calculus,"calculus ,finance ,management ,pricing ,stochastic ,stochastic calculus"
504,Probability and Statistics,Analytics of Finance,1532,Review: DP and econometrics,"econometrics ,finance ,management"
505,Probability and Statistics,Uncertainty in Engineering,1534,Events and their probability,"engineering ,environmental ,events ,probability ,uncertainty"
506,Probability and Statistics,Uncertainty in Engineering,1535,Random variables: discrete distributions,"discrete ,distributions ,engineering ,environmental ,random variables ,uncertainty ,variables"
507,Probability and Statistics,Uncertainty in Engineering,1535,Random variables: continuous distributions,"distributions ,engineering ,environmental ,random variables ,uncertainty ,variables"
508,Probability and Statistics,Uncertainty in Engineering,1536,Random vectors,"engineering ,environmental ,random vectors ,uncertainty ,vectors"
509,Probability and Statistics,Uncertainty in Engineering,1537,Functions of random variables and vectors,"engineering ,environmental ,functions ,random variables ,random variables and vectors ,uncertainty ,variables ,vectors"
510,Probability and Statistics,Uncertainty in Engineering,1538,Second-moment characterization of random variables and vectors; second-moment (SM) and first-order second-moment (FOSM) propagation of uncertainty,"engineering ,environmental ,first ,random variables ,random variables and vectors ,second ,uncertainty ,variables ,vectors"
511,Probability and Statistics,Uncertainty in Engineering,1538,Conditional second-moment analysis,"analysis ,conditional ,engineering ,environmental ,second ,second-moment analysis ,uncertainty"
