"Id_metadata","Id_course","Id_course_sections","Id_resource","Property","Value","grade","courseGrade","lang"
"13844","195","1555","1402","keywords","applications",NULL,"1",NULL
"13845","195","1555","1402","keywords","bayes",NULL,"1",NULL
"13846","195","1555","1402","keywords","bayes' theorem",NULL,"1",NULL
"13847","195","1555","1402","keywords","control",NULL,"1",NULL
"13848","195","1555","1402","keywords","distributions",NULL,"1",NULL
"13849","195","1555","1402","keywords","engineering",NULL,"1",NULL
"13850","195","1555","1402","keywords","inference",NULL,"1",NULL
"13851","195","1555","1402","keywords","nuclear",NULL,"1",NULL
"13852","195","1555","1402","keywords","probability",NULL,"1",NULL
"13853","195","1555","1402","keywords","reliability",NULL,"1",NULL
"13854","195","1555","1402","keywords","risk",NULL,"1",NULL
"13855","195","1555","1402","keywords","statistics",NULL,"1",NULL
"13856","196","1557","1403","language","English",NULL,"2",NULL
"13857","196","1557","1403","resourcetype","lecture",NULL,"2",NULL
"13858","196","1557","1403","format","pdf",NULL,"2",NULL
"13859","196","1557","1403","time","minutes90",NULL,"2",NULL
"13860","196","1557","1403","keywords","engineering",NULL,"2",NULL
"13861","196","1557","1404","language","English",NULL,"2",NULL
"13862","196","1557","1404","resourcetype","lecture",NULL,"2",NULL
"13863","196","1557","1404","format","pdf",NULL,"2",NULL
"13864","196","1557","1404","time","minutes90",NULL,"2",NULL
"13865","196","1557","1404","keywords","engineering",NULL,"2",NULL
"13866","196","1557","1404","keywords","linear",NULL,"2",NULL
"13867","196","1557","1405","language","English",NULL,"2",NULL
"13868","196","1557","1405","resourcetype","lecture",NULL,"2",NULL
"13869","196","1557","1405","format","pdf",NULL,"2",NULL
"13870","196","1557","1405","time","minutes90",NULL,"2",NULL
"13871","196","1557","1405","keywords","engineering",NULL,"2",NULL
"13872","196","1557","1406","language","English",NULL,"2",NULL
"13873","196","1557","1406","resourcetype","lecture",NULL,"2",NULL
"13874","196","1557","1406","format","pdf",NULL,"2",NULL
"13875","196","1557","1406","time","minutes90",NULL,"2",NULL
"13876","196","1557","1406","keywords","algorithms",NULL,"2",NULL
"13877","196","1557","1406","keywords","engineering",NULL,"2",NULL
"13878","196","1558","1407","language","English",NULL,"2",NULL
"13879","196","1558","1407","resourcetype","lecture",NULL,"2",NULL
"13880","196","1558","1407","format","pdf",NULL,"2",NULL
"13881","196","1558","1407","time","minutes90",NULL,"2",NULL
"13882","196","1558","1407","keywords","engineering",NULL,"2",NULL
"13883","196","1558","1407","keywords","nonlinear",NULL,"2",NULL
"13884","196","1558","1408","language","English",NULL,"2",NULL
"13885","196","1558","1408","resourcetype","lecture",NULL,"2",NULL
"13886","196","1558","1408","format","pdf",NULL,"2",NULL
"13887","196","1558","1408","time","minutes90",NULL,"2",NULL
"13888","196","1558","1408","keywords","engineering",NULL,"2",NULL
"13889","196","1558","1408","keywords","nonlinear",NULL,"2",NULL
"13890","196","1559","1409","language","English",NULL,"2",NULL
"13891","196","1559","1409","resourcetype","lecture",NULL,"2",NULL
"13892","196","1559","1409","format","pdf",NULL,"2",NULL
"13893","196","1559","1409","time","minutes90",NULL,"2",NULL
"13894","196","1559","1409","keywords","eigenvalues",NULL,"2",NULL
"13895","196","1559","1409","keywords","engineering",NULL,"2",NULL
"13896","196","1559","1410","language","English",NULL,"2",NULL
"13897","196","1559","1410","resourcetype","lecture",NULL,"2",NULL
"13898","196","1559","1410","format","pdf",NULL,"2",NULL
"13899","196","1559","1410","time","minutes90",NULL,"2",NULL
"13900","196","1559","1410","keywords","engineering",NULL,"2",NULL
"13901","196","1559","1411","language","English",NULL,"2",NULL
"13902","196","1559","1411","resourcetype","lecture",NULL,"2",NULL
"13903","196","1559","1411","format","pdf",NULL,"2",NULL
"13904","196","1559","1411","time","minutes90",NULL,"2",NULL
"13905","196","1559","1411","keywords","differential equations",NULL,"2",NULL
"13906","196","1559","1411","keywords","engineering",NULL,"2",NULL
"13907","196","1559","1411","keywords","function",NULL,"2",NULL
"13908","196","1559","1412","language","English",NULL,"2",NULL
"13909","196","1559","1412","resourcetype","lecture",NULL,"2",NULL
"13910","196","1559","1412","format","pdf",NULL,"2",NULL
"13911","196","1559","1412","time","minutes90",NULL,"2",NULL
"13912","196","1559","1412","keywords","engineering",NULL,"2",NULL
"13913","196","1559","1412","keywords","function",NULL,"2",NULL
"13914","196","1559","1413","language","English",NULL,"2",NULL
"13915","196","1559","1413","resourcetype","lecture",NULL,"2",NULL
"13916","196","1559","1413","format","pdf",NULL,"2",NULL
"13917","196","1559","1413","time","minutes90",NULL,"2",NULL
"13918","196","1559","1413","keywords","eigenvalues",NULL,"2",NULL
"13919","196","1559","1413","keywords","engineering",NULL,"2",NULL
"13920","196","1560","1414","language","English",NULL,"2",NULL
"13921","196","1560","1414","resourcetype","lecture",NULL,"2",NULL
"13922","196","1560","1414","format","pdf",NULL,"2",NULL
"13923","196","1560","1414","time","minutes90",NULL,"2",NULL
"13924","196","1560","1414","keywords","engineering",NULL,"2",NULL
"13925","196","1560","1415","language","English",NULL,"2",NULL
"13926","196","1560","1415","resourcetype","lecture",NULL,"2",NULL
"13927","196","1560","1415","format","pdf",NULL,"2",NULL
"13928","196","1560","1415","time","minutes90",NULL,"2",NULL
"13929","196","1560","1415","keywords","engineering",NULL,"2",NULL
"13930","196","1560","1416","language","English",NULL,"2",NULL
"13931","196","1560","1416","resourcetype","lecture",NULL,"2",NULL
"13932","196","1560","1416","format","pdf",NULL,"2",NULL
"13933","196","1560","1416","time","minutes90",NULL,"2",NULL
"13934","196","1560","1416","keywords","engineering",NULL,"2",NULL
"13935","196","1560","1417","language","English",NULL,"2",NULL
"13936","196","1560","1417","resourcetype","lecture",NULL,"2",NULL
"13937","196","1560","1417","format","pdf",NULL,"2",NULL
"13938","196","1560","1417","time","minutes90",NULL,"2",NULL
"13939","196","1560","1417","keywords","engineering",NULL,"2",NULL
"13940","196","1560","1417","keywords","optimization",NULL,"2",NULL
"13941","196","1561","1418","language","English",NULL,"2",NULL
"13942","196","1561","1418","resourcetype","lecture",NULL,"2",NULL
"13943","196","1561","1418","format","pdf",NULL,"2",NULL
"13944","196","1561","1418","time","minutes90",NULL,"2",NULL
"13945","196","1561","1418","keywords","engineering",NULL,"2",NULL
"13946","196","1561","1418","keywords","optimization",NULL,"2",NULL
"13947","196","1561","1419","language","English",NULL,"2",NULL
"13948","196","1561","1419","resourcetype","lecture",NULL,"2",NULL
"13949","196","1561","1419","format","pdf",NULL,"2",NULL
"13950","196","1561","1419","time","minutes90",NULL,"2",NULL
"13951","196","1561","1419","keywords","engineering",NULL,"2",NULL
"13952","196","1561","1419","keywords","optimization",NULL,"2",NULL
"13953","196","1562","1420","language","English",NULL,"2",NULL
"13954","196","1562","1420","resourcetype","lecture",NULL,"2",NULL
"13955","196","1562","1420","format","pdf",NULL,"2",NULL
"13956","196","1562","1420","time","minutes90",NULL,"2",NULL
"13957","196","1562","1420","keywords","analysis",NULL,"2",NULL
"13958","196","1562","1420","keywords","engineering",NULL,"2",NULL
"13959","196","1562","1420","keywords","optimization",NULL,"2",NULL
"13960","196","1562","1420","keywords","sensitivity analysis",NULL,"2",NULL
"13961","196","1562","1421","language","English",NULL,"2",NULL
"13962","196","1562","1421","resourcetype","lecture",NULL,"2",NULL
"13963","196","1562","1421","format","pdf",NULL,"2",NULL
"13964","196","1562","1421","time","minutes90",NULL,"2",NULL
"13965","196","1562","1421","keywords","engineering",NULL,"2",NULL
"13966","196","1562","1422","language","English",NULL,"2",NULL
"13967","196","1562","1422","resourcetype","lecture",NULL,"2",NULL
"13968","196","1562","1422","format","pdf",NULL,"2",NULL
"13969","196","1562","1422","time","minutes90",NULL,"2",NULL
"13970","196","1562","1422","keywords","engineering",NULL,"2",NULL
"13971","196","1562","1423","language","English",NULL,"2",NULL
"13972","196","1562","1423","resourcetype","lecture",NULL,"2",NULL
"13973","196","1562","1423","format","pdf",NULL,"2",NULL
"13974","196","1562","1423","time","minutes90",NULL,"2",NULL
"13975","196","1562","1423","keywords","engineering",NULL,"2",NULL
"13976","196","1563","1424","language","English",NULL,"2",NULL
"13977","196","1563","1424","resourcetype","lecture",NULL,"2",NULL
"13978","196","1563","1424","format","pdf",NULL,"2",NULL
"13979","196","1563","1424","time","minutes90",NULL,"2",NULL
"13980","196","1563","1424","keywords","data",NULL,"2",NULL
"13981","196","1563","1424","keywords","engineering",NULL,"2",NULL
"13982","196","1563","1424","keywords","models",NULL,"2",NULL
"13983","196","1563","1425","language","English",NULL,"2",NULL
"13984","196","1563","1425","resourcetype","lecture",NULL,"2",NULL
"13985","196","1563","1425","format","pdf",NULL,"2",NULL
"13986","196","1563","1425","time","minutes90",NULL,"2",NULL
"13987","196","1563","1425","keywords","bayesian",NULL,"2",NULL
"13988","196","1563","1425","keywords","data",NULL,"2",NULL
"13989","196","1563","1425","keywords","engineering",NULL,"2",NULL
"13990","196","1563","1425","keywords","models",NULL,"2",NULL
"13991","196","1563","1426","language","English",NULL,"2",NULL
"13992","196","1563","1426","resourcetype","lecture",NULL,"2",NULL
"13993","196","1563","1426","format","pdf",NULL,"2",NULL
"13994","196","1563","1426","time","minutes90",NULL,"2",NULL
"13995","196","1563","1426","keywords","engineering",NULL,"2",NULL
"13996","196","1563","1426","keywords","model",NULL,"2",NULL
"13997","196","1563","1427","language","English",NULL,"2",NULL
"13998","196","1563","1427","resourcetype","lecture",NULL,"2",NULL
"13999","196","1563","1427","format","pdf",NULL,"2",NULL
"14000","196","1563","1427","time","minutes90",NULL,"2",NULL
"14001","196","1563","1427","keywords","data",NULL,"2",NULL
"14002","196","1563","1427","keywords","engineering",NULL,"2",NULL
"14003","196","1563","1427","keywords","models",NULL,"2",NULL
"14004","196","1563","1428","language","English",NULL,"2",NULL
"14005","196","1563","1428","resourcetype","lecture",NULL,"2",NULL
"14006","196","1563","1428","format","pdf",NULL,"2",NULL
"14007","196","1563","1428","time","minutes90",NULL,"2",NULL
"14008","196","1563","1428","keywords","engineering",NULL,"2",NULL
"14009","196","1563","1429","language","English",NULL,"2",NULL
"14010","196","1563","1429","resourcetype","lecture",NULL,"2",NULL
"14011","196","1563","1429","format","pdf",NULL,"2",NULL
"14012","196","1563","1429","time","minutes90",NULL,"2",NULL
"14013","196","1563","1429","keywords","engineering",NULL,"2",NULL
"14014","196","1564","1430","language","English",NULL,"2",NULL
"14015","196","1564","1430","resourcetype","lecture",NULL,"2",NULL
"14016","196","1564","1430","format","pdf",NULL,"2",NULL
"14017","196","1564","1430","time","minutes90",NULL,"2",NULL
"14018","196","1564","1430","keywords","data",NULL,"2",NULL
"14019","196","1564","1430","keywords","engineering",NULL,"2",NULL
"14020","196","1564","1430","keywords","models",NULL,"2",NULL
"14021","196","1564","1430","keywords","molecular",NULL,"2",NULL
"14022","196","1564","1431","language","English",NULL,"2",NULL
"14023","196","1564","1431","resourcetype","lecture",NULL,"2",NULL
"14024","196","1564","1431","format","pdf",NULL,"2",NULL
"14025","196","1564","1431","time","minutes90",NULL,"2",NULL
"14026","196","1564","1431","keywords","engineering",NULL,"2",NULL
"14027","196","1564","1431","keywords","molecular",NULL,"2",NULL
"14028","196","1564","1432","language","English",NULL,"2",NULL
"14029","196","1564","1432","resourcetype","lecture",NULL,"2",NULL
"14030","196","1564","1432","format","pdf",NULL,"2",NULL
"14031","196","1564","1432","time","minutes90",NULL,"2",NULL
"14032","196","1564","1432","keywords","engineering",NULL,"2",NULL
"14033","196","1564","1432","keywords","molecular",NULL,"2",NULL
"14034","196","1564","1433","language","English",NULL,"2",NULL
"14035","196","1564","1433","resourcetype","lecture",NULL,"2",NULL
"14036","196","1564","1433","format","pdf",NULL,"2",NULL
"14037","196","1564","1433","time","minutes90",NULL,"2",NULL
"14038","196","1564","1433","keywords","engineering",NULL,"2",NULL
"14039","196","1564","1433","keywords","optimization",NULL,"2",NULL
"14040","196","1564","1434","language","English",NULL,"2",NULL
"14041","196","1564","1434","resourcetype","lecture",NULL,"2",NULL
"14042","196","1564","1434","format","pdf",NULL,"2",NULL
"14043","196","1564","1434","time","minutes90",NULL,"2",NULL
"14044","196","1564","1434","keywords","engineering",NULL,"2",NULL
"14045","196","1564","1434","keywords","modeling",NULL,"2",NULL
"14046","196","1564","1434","keywords","stochastic",NULL,"2",NULL
"14047","196","1564","1434","keywords","stochastic processes",NULL,"2",NULL
"14048","196","1564","1435","language","English",NULL,"2",NULL
"14049","196","1564","1435","resourcetype","lecture",NULL,"2",NULL
"14050","196","1564","1435","format","pdf",NULL,"2",NULL
"14051","196","1564","1435","time","minutes90",NULL,"2",NULL
"14052","196","1564","1435","keywords","engineering",NULL,"2",NULL
"14053","196","1564","1436","language","English",NULL,"2",NULL
"14054","196","1564","1436","resourcetype","lecture",NULL,"2",NULL
"14055","196","1564","1436","format","pdf",NULL,"2",NULL
"14056","196","1564","1436","time","minutes90",NULL,"2",NULL
"14057","196","1564","1436","keywords","engineering",NULL,"2",NULL
"14058","196","1564","1436","keywords","modeling",NULL,"2",NULL
"14059","196","1564","1437","language","English",NULL,"2",NULL
"14060","196","1564","1437","resourcetype","lecture",NULL,"2",NULL
"14061","196","1564","1437","format","pdf",NULL,"2",NULL
"14062","196","1564","1437","time","minutes90",NULL,"2",NULL
"14063","196","1564","1437","keywords","engineering",NULL,"2",NULL
"14064","196","1565","1438","language","English",NULL,"2",NULL
"14065","196","1565","1438","resourcetype","lecture",NULL,"2",NULL
"14066","196","1565","1438","format","pdf",NULL,"2",NULL
"14067","196","1565","1438","time","minutes90",NULL,"2",NULL
"14068","196","1565","1438","keywords","engineering",NULL,"2",NULL
"14069","196","1565","1438","keywords","fft",NULL,"2",NULL
"14070","196","1565","1438","keywords","fourier",NULL,"2",NULL
"14071","196","1565","1438","keywords","fourier transform",NULL,"2",NULL
"14072","196","1565","1438","keywords","transforms",NULL,"2",NULL
"14073","196","1565","1439","language","English",NULL,"2",NULL
