"id","contenthash","pathnamehash","contextid","component","filearea","itemid","filepath","filename","userid","filesize","mimetype","status","source","author","license","timecreated","timemodified","sortorder","referencefileid"
"4987","34a0909134353ec521b25f3eb44741f32fcfa904","c6f834d739719d7f73b235b5d9da6db11f009e5f","5","user","draft","584370404","/","backup-moodle2-course-100-20190611-1107.mbz","2","207370","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-100-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261329","1560261329","0",NULL
"4988","da39a3ee5e6b4b0d3255bfef95601890afd80709","1cca90b97db9a911f5231e78d16c73918a99afb0","5","user","draft","584370404","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261329","1560261329","0",NULL
"4989","7526c875bda6ff94333f0bac2f2be4d0c2508b17","66080bc2388df4ed7c74036a7ad3cf18914a4dbc","5","user","draft","641372491","/","backup-moodle2-course-101-20190611-1107.mbz","2","34237","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-101-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261332","1560261332","0",NULL
"4990","da39a3ee5e6b4b0d3255bfef95601890afd80709","741ac5f7e07c71c11721e28fe83f34691373020d","5","user","draft","641372491","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261332","1560261332","0",NULL
"4991","534fe68d53a4a692eaf665dfe0260a657bae9116","951fcdd8a642cb9a90f4c440bac97b1359d5e4a5","5","user","draft","252052408","/","backup-moodle2-course-102-20190611-1107.mbz","2","75644","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-102-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261335","1560261335","0",NULL
"4992","da39a3ee5e6b4b0d3255bfef95601890afd80709","c8430b437b4333ce77de5bbbd603e6032f30361d","5","user","draft","252052408","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261335","1560261335","0",NULL
"4993","da38586cac34b367dd45fdd439ec234f67f26cf2","3475262e69ee2cd44a054e6c827001b4138784cf","5","user","draft","269663253","/","backup-moodle2-course-104-20190611-1107.mbz","2","68292","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-104-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261338","1560261338","0",NULL
"4994","da39a3ee5e6b4b0d3255bfef95601890afd80709","797b657186e63d03d6b514dbf5ee1a3a1cbf03ca","5","user","draft","269663253","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261338","1560261338","0",NULL
"4995","5e308c0e2e6d96dc0042bffc8eb9191f3c6f0979","27e3bdb2106ae69f7997d4cdfbb7e39d3548b74f","5","user","draft","974532629","/","backup-moodle2-course-105-20190611-1107.mbz","2","48078","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-105-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261340","1560261340","0",NULL
"4996","da39a3ee5e6b4b0d3255bfef95601890afd80709","6d92de75bf6b0ec443710fef9038550d646e9800","5","user","draft","974532629","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261340","1560261340","0",NULL
"4997","126a0705fcf32772733adbc966fedee85a341b4e","7ea1262cad5ac05a59d2e53768cc88e05f3d453e","5","user","draft","969346088","/","backup-moodle2-course-106-20190611-1107.mbz","2","13776","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-106-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261640","1560261640","0",NULL
"4998","da39a3ee5e6b4b0d3255bfef95601890afd80709","04d6c108abf231feb1c3cb27be5a661ec0919d30","5","user","draft","969346088","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261640","1560261640","0",NULL
"4999","31f9d0525e4355fbfdd0c1fc46923d9805137f06","ef72a8cee8e3d329f0f4df7e01ab63d0baa2c978","5","user","draft","815547242","/","backup-moodle2-course-107-20190611-1107.mbz","2","10878","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-107-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261643","1560261643","0",NULL
"5000","da39a3ee5e6b4b0d3255bfef95601890afd80709","21d1dffeed7b2f8c7e650bcdac5a91cef2f389d8","5","user","draft","815547242","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261643","1560261643","0",NULL
"5001","06b98a25da204eb60120758eab061d86c5d3507c","1420bb818aa1906c233319b67d64b872eea7c6b3","5","user","draft","296571230","/","backup-moodle2-course-108-20190611-1107.mbz","2","253860","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-108-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261649","1560261649","0",NULL
"5002","da39a3ee5e6b4b0d3255bfef95601890afd80709","d2fc712a915f3c3813b87952c3a2a6a3340fd6d2","5","user","draft","296571230","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261649","1560261649","0",NULL
"5003","853a368861a47d740412d5b3bb7e8fe5879d1344","dcfc107fd6ede3b62213038d9cd212c1abf0056c","5","user","draft","948581830","/","backup-moodle2-course-109-20190611-1107.mbz","2","13536","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-109-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261652","1560261652","0",NULL
"5004","da39a3ee5e6b4b0d3255bfef95601890afd80709","0eed9ee5b55b1ba50ce400a75db48c478957b22e","5","user","draft","948581830","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261652","1560261652","0",NULL
"5005","754bcc2036585f99751ab9641acdf506e5377240","14a0183522f5e33af5d9f1ef75073f790372a874","5","user","draft","508538362","/","backup-moodle2-course-110-20190611-1107.mbz","2","305583","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-110-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261655","1560261655","0",NULL
"5006","da39a3ee5e6b4b0d3255bfef95601890afd80709","d8f3987ffd91e619bc536e5f81630a7943640b4f","5","user","draft","508538362","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261655","1560261655","0",NULL
"5007","272dfd97f567610aff247bf92f4b5688972453a5","1073356c16f714172ebcf6fcf4e6c426831507c4","5","user","draft","61005721","/","backup-moodle2-course-111-20190611-1107.mbz","2","77741","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-111-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261657","1560261657","0",NULL
"5008","da39a3ee5e6b4b0d3255bfef95601890afd80709","e2108568f63a58dddacc2fc58c23ba20a2aa23f1","5","user","draft","61005721","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261657","1560261657","0",NULL
"5009","ffce5f93446ad7bcd6ec43a2b6b4abebb24d5783","edbc9808b06fb2cf2b5cf0cf7d4a4d393a1cc940","5","user","draft","77500390","/","backup-moodle2-course-113-20190611-1107.mbz","2","60087","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-113-20190611-1107.mbz"";}","Admin Admin","allrightsreserved","1560261660","1560261660","0",NULL
"5010","da39a3ee5e6b4b0d3255bfef95601890afd80709","451ad9a914758b85abfefb1e46f2192d5da31ebc","5","user","draft","77500390","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261660","1560261660","0",NULL
"5011","b849d06631bea3a77ae7c44d9c849efa1b24a7ed","4cdea42e16e273f28163eaedbf555636160f7c36","5","user","draft","895236098","/","backup-moodle2-course-114-20190611-1108.mbz","2","67113","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-114-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261663","1560261663","0",NULL
"5012","da39a3ee5e6b4b0d3255bfef95601890afd80709","eb4ef9768769b75ee0b4eedb028a62d50eb4c1d5","5","user","draft","895236098","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261663","1560261663","0",NULL
"5013","9e247bc6ac518156c8609215987f931f95c2c52f","18a6d1c00a2ef49bd1d03420b902f8ae9b395409","5","user","draft","513031253","/","backup-moodle2-course-115-20190611-1108.mbz","2","109573","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-115-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261666","1560261666","0",NULL
"5014","da39a3ee5e6b4b0d3255bfef95601890afd80709","8f113fc42e01622e2c8be2d8bb36e644a2a20f22","5","user","draft","513031253","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261666","1560261666","0",NULL
"5015","7ace535185944788af6ab641baf127a8493ef39a","4eac09c5bb43fe85397d9e141877e47c1a58716a","5","user","draft","891055279","/","backup-moodle2-course-118-20190611-1108.mbz","2","19845","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-118-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261669","1560261669","0",NULL
"5016","da39a3ee5e6b4b0d3255bfef95601890afd80709","e82d897cd97bf039f317b469e1e6e3234eea769a","5","user","draft","891055279","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261669","1560261669","0",NULL
"5017","c83af6454f09649b741df8cabb436d8b8b540afe","7cb3b6130bf24e940a465f08b0eac0a7390b0140","5","user","draft","126038336","/","backup-moodle2-course-119-20190611-1108.mbz","2","18515","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-119-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261673","1560261673","0",NULL
"5018","da39a3ee5e6b4b0d3255bfef95601890afd80709","ac9f5a99dcc627ef5e27c4ea69b51c51cd3b21ea","5","user","draft","126038336","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261673","1560261673","0",NULL
"5019","3021ce1104fb56b5e0a9ff75f46c94e5caae2821","f486008d2b5e00bfa0271d2f726767ee4a9a9115","5","user","draft","434762717","/","backup-moodle2-course-123-20190611-1108.mbz","2","39812","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-123-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261702","1560261702","0",NULL
"5020","da39a3ee5e6b4b0d3255bfef95601890afd80709","ca5e1948272d99d860c1fad70ef2178d8cb8fba8","5","user","draft","434762717","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261702","1560261702","0",NULL
"5021","2ae9694472442c74a2e38b26b96c50a725a0cad8","4940fdd19c2a62890be814b1bca5b5de1bfb98c1","5","user","draft","941130784","/","backup-moodle2-course-125-20190611-1108.mbz","2","31992","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-125-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261705","1560261705","0",NULL
"5022","da39a3ee5e6b4b0d3255bfef95601890afd80709","5b3b38df02aaf6d170d78f54a2b109aa9156b5cf","5","user","draft","941130784","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261705","1560261705","0",NULL
"5023","5a10e6727ce94debdf9a79dd74c421a8421d63d0","b1b863cb0c740bb053ebf18f02f42cddb1fbfcf6","5","user","draft","25721934","/","backup-moodle2-course-126-20190611-1108.mbz","2","32261","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-126-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261707","1560261707","0",NULL
"5024","da39a3ee5e6b4b0d3255bfef95601890afd80709","9f4245923fdf656eadfa2c5664d213840b0a5887","5","user","draft","25721934","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261707","1560261707","0",NULL
"5025","960241ce74ef75d8d0c816a6ce42f493856994bd","a772e3baa6234f624d235fab5897a2df40341b7a","5","user","draft","660732105","/","backup-moodle2-course-127-20190611-1108.mbz","2","45880","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-127-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560261711","1560261711","0",NULL
"5026","da39a3ee5e6b4b0d3255bfef95601890afd80709","5796dfc9079a78e8091c85fe13260994e254eed5","5","user","draft","660732105","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560261711","1560261711","0",NULL
"5029","7232bdb455fd7a46c617f218c3a11255eebbca96","0d7c579daca78eba3a06d0d6c42cc27583c53cf2","2169","tool_recyclebin","recyclebin_coursecat","88","/","backup.mbz","2","2566","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262106","1560262106","0",NULL
"5030","da39a3ee5e6b4b0d3255bfef95601890afd80709","debcad56a98defc3cace5184f18a9bec9f7cd75f","2169","tool_recyclebin","recyclebin_coursecat","88","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262106","1560262106","0",NULL
"5033","ae01426dc92066e463310ad0baec751cf6801d19","dfc33516db892659d5d7dc142dfc6440284143f7","2169","tool_recyclebin","recyclebin_coursecat","89","/","backup.mbz","2","2825","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262126","1560262126","0",NULL
"5034","da39a3ee5e6b4b0d3255bfef95601890afd80709","14f519a6775a73f346b18834c4a5f3d42bed42cd","2169","tool_recyclebin","recyclebin_coursecat","89","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262126","1560262126","0",NULL
"5037","b20b19fdb1f08199aed473610d4fbe86012b1c15","47b181260afb649e1321c721865f7d7b89d3f875","2169","tool_recyclebin","recyclebin_coursecat","90","/","backup.mbz","2","2569","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262140","1560262140","0",NULL
"5038","da39a3ee5e6b4b0d3255bfef95601890afd80709","d7040c5847db5f68f6df46ef4666bd851d00fe0d","2169","tool_recyclebin","recyclebin_coursecat","90","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262140","1560262140","0",NULL
"5041","bb025ba9cd0b3d4d6377992e981e6a6fda63178e","6a0aa3cffd55faadb4739b7aeae198e4130890a8","2169","tool_recyclebin","recyclebin_coursecat","91","/","backup.mbz","2","2576","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262154","1560262154","0",NULL
"5042","da39a3ee5e6b4b0d3255bfef95601890afd80709","4c84bfd1346604d04dfaa558e9f3bde02bb81172","2169","tool_recyclebin","recyclebin_coursecat","91","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262154","1560262154","0",NULL
"5045","eb328729ed5499eeea33005f4a54b45e1a91a309","a33dc8da8646d4b776e25d743dd5f57803e160c9","2169","tool_recyclebin","recyclebin_coursecat","92","/","backup.mbz","2","2569","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262165","1560262165","0",NULL
"5046","da39a3ee5e6b4b0d3255bfef95601890afd80709","29a1baa97f43e371c3f9b9d06cf60927267b0057","2169","tool_recyclebin","recyclebin_coursecat","92","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262165","1560262165","0",NULL
"5049","ae6f0be0f09cc6eb1490072bb3657c7295b17d6b","1f1a029ba19bbb3d21dad906489ea93a996fa4da","2169","tool_recyclebin","recyclebin_coursecat","93","/","backup.mbz","2","10699","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262175","1560262176","0",NULL
"5050","da39a3ee5e6b4b0d3255bfef95601890afd80709","ab2702f9df3f30c80706f2acedb128ca35996321","2169","tool_recyclebin","recyclebin_coursecat","93","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262176","1560262176","0",NULL
"5053","49fcf9a095b7f064ebbc1a7978245d01051e8969","03f2ecd460ea7f1b1ca9c4004e1bb88481ab07f3","2169","tool_recyclebin","recyclebin_coursecat","94","/","backup.mbz","2","2598","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262190","1560262191","0",NULL
"5054","da39a3ee5e6b4b0d3255bfef95601890afd80709","b57ca1f034e0d3953113e468513827562d46a9e3","2169","tool_recyclebin","recyclebin_coursecat","94","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262191","1560262191","0",NULL
"5057","d6bb1c5f4f12d2cc8dd339190a6d5323b021879f","2e29c5ec40b6af9eabf377d00f2760b56ee8d423","2169","tool_recyclebin","recyclebin_coursecat","95","/","backup.mbz","2","8443","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262205","1560262206","0",NULL
"5058","da39a3ee5e6b4b0d3255bfef95601890afd80709","0228cd781f1935d2a7dd2a7e8f908482451ce15d","2169","tool_recyclebin","recyclebin_coursecat","95","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262206","1560262206","0",NULL
"5061","e22e437396f73748c9fa15e946ec49c1af2077c6","8f2d64f027b2586b07909d7f35ef72c9c1e3c959","2169","tool_recyclebin","recyclebin_coursecat","96","/","backup.mbz","2","3279","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262232","1560262232","0",NULL
"5062","da39a3ee5e6b4b0d3255bfef95601890afd80709","436a206aaddc638ef565c9bbbde7c345ef1591de","2169","tool_recyclebin","recyclebin_coursecat","96","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262232","1560262232","0",NULL
"5065","7b60ed849ac93862befc307620313578a83a0d53","b448fd60dacf6e83e55428028e035b53584afb78","2169","tool_recyclebin","recyclebin_coursecat","97","/","backup.mbz","2","9430","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560262332","1560262332","0",NULL
"5066","da39a3ee5e6b4b0d3255bfef95601890afd80709","27087407a6898d235360d2361325b36b6968fbfb","2169","tool_recyclebin","recyclebin_coursecat","97","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560262332","1560262332","0",NULL
"5067","8bde15397bda458637e3cb7f870c55c9794a46f1","18600f032b3983f30bb605d5138ca20f7dd4b111","5","user","draft","484355328","/","MIT6_241JS11_lec01.pdf","2","471308","application/pdf","0","O:8:""stdClass"":1:{s:6:""source"";s:22:""MIT6_241JS11_lec01.pdf"";}","Admin Admin","cc-nc","1560852289","1560852289","0",NULL
"5068","da39a3ee5e6b4b0d3255bfef95601890afd80709","3098ada9a3baf22e15d0ca16716adec111f3b302","5","user","draft","484355328","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560852289","1560852289","0",NULL
"5069","8bde15397bda458637e3cb7f870c55c9794a46f1","05a9d9b5eea7d77ac55b4620e1bf52ce666f60ee","3568","mod_resource","content","0","/","MIT6_241JS11_lec01.pdf","2","471308","application/pdf","0","MIT6_241JS11_lec01.pdf","Admin Admin","cc-nc","1560852289","1560852294","1",NULL
"5070","da39a3ee5e6b4b0d3255bfef95601890afd80709","84cac7d26abfe91a35b8785df97ce184377c8853","3568","mod_resource","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560852289","1560852294","0",NULL
"5073","a04f06ef8ffa5ce92ac32eaa48b7fa3edf1ac70e","9af8da7eff2b7bc0e01aaebbfb8b768d84aaff7b","2169","tool_recyclebin","recyclebin_coursecat","98","/","backup.mbz","2","5995","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1562077014","1562077014","0",NULL
"5074","da39a3ee5e6b4b0d3255bfef95601890afd80709","9b793a784f320ba54ca7d56fb2df12679b3ba0be","2169","tool_recyclebin","recyclebin_coursecat","98","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562077014","1562077014","0",NULL
"5077","0842829e3192dd136ef3c8202e3b3e2dad6cb7fa","edbaf74366552ebd2b1d4b314b4973316451fbe5","2169","tool_recyclebin","recyclebin_coursecat","99","/","backup.mbz","2","5997","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1562077023","1562077023","0",NULL
"5078","da39a3ee5e6b4b0d3255bfef95601890afd80709","f561abdf5392b0b90df3c5407e00b103ecbf76b7","2169","tool_recyclebin","recyclebin_coursecat","99","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562077023","1562077023","0",NULL
"5081","83e6e350e02a896c49289a20c389210ea400388a","debc750883a2593d341b6ecb0551406962cd1417","2169","tool_recyclebin","recyclebin_coursecat","100","/","backup.mbz","2","6279","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1562077036","1562077036","0",NULL
"5082","da39a3ee5e6b4b0d3255bfef95601890afd80709","2b24a8550f4d35fd1775c573172cfd57a83d989f","2169","tool_recyclebin","recyclebin_coursecat","100","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562077036","1562077036","0",NULL
"5083","5f47c85df2eb8af7031769469acf0e53e62475ca","7c4acc1766a6c3bab414bd32cc80317ee021aecc","5","user","draft","370637103","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5084","da39a3ee5e6b4b0d3255bfef95601890afd80709","e98e5fb8ea5a507825435c7c32a104c61040431a","5","user","draft","370637103","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562573675","1562573675","0",NULL
"5085","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","707280d230a4e7a07f2bbea44b96163b721cd31b","5","user","draft","399487275","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5086","da39a3ee5e6b4b0d3255bfef95601890afd80709","4be8b04b5122f0de5c058fc9fb75d6fa467ed295","5","user","draft","399487275","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562573675","1562573675","0",NULL
"5087","5f47c85df2eb8af7031769469acf0e53e62475ca","e2b28434d6cd927952100241a098ca6f668415be","5","user","draft","28743207","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5088","da39a3ee5e6b4b0d3255bfef95601890afd80709","8c03a80b812b65663e6dd57b15fce512814632d0","5","user","draft","28743207","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562574322","1562574322","0",NULL
"5089","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","a63655b599ce3a483bcf54cea5eaa7ee68ac0750","5","user","draft","260084667","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5090","da39a3ee5e6b4b0d3255bfef95601890afd80709","a37239bea506aca41adebed2811380381c505246","5","user","draft","260084667","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562574322","1562574322","0",NULL
"5091","5f47c85df2eb8af7031769469acf0e53e62475ca","e9d26bd25b2cfce6105740c5bfe3d371dfee0600","5","user","draft","533489169","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5092","da39a3ee5e6b4b0d3255bfef95601890afd80709","251e91fb78e28bd2bc4d937968bd41ef51e74aa6","5","user","draft","533489169","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562574360","1562574360","0",NULL
"5093","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","ae46fcdeda7aa9471a35d82f2ec20f08b8800399","5","user","draft","701858003","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5094","da39a3ee5e6b4b0d3255bfef95601890afd80709","3f63d7d185e036ef0dccc3e5e88c44eda3ee5214","5","user","draft","701858003","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562574360","1562574360","0",NULL
"5095","5f47c85df2eb8af7031769469acf0e53e62475ca","2e6fbb65b24110e4baaf188de7a354f3cc654fff","5","user","draft","709060967","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5096","da39a3ee5e6b4b0d3255bfef95601890afd80709","098bb3cf425b4b07487b8d8742492e22ef9163b7","5","user","draft","709060967","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562574701","1562574701","0",NULL
